label,origin_pred,pred_eps=8.0,pred_eps=4.0
49,49,55,55
22,22,16,16
52,47,47,47
59,96,96,96
5,5,12,25
60,60,96,19
71,71,73,73
72,72,38,38
74,74,27,27
19,19,7,15
56,56,59,59
24,24,98,7
30,30,74,80
76,76,33,17
15,15,77,3
39,39,45,39
16,16,7,28
21,21,42,3
15,88,88,88
38,97,97,97
30,13,13,13
55,55,93,4
98,2,2,19
25,5,5,5
40,69,69,64
82,82,14,14
3,51,51,51
67,67,93,93
47,52,52,52
71,71,60,60
52,59,59,59
47,47,59,52
60,90,90,33
55,29,29,40
16,16,11,9
61,61,80,28
36,36,63,3
90,90,81,68
32,42,42,4
21,21,7,7
30,73,73,67
78,77,77,77
43,43,47,47
81,13,13,13
88,88,89,42
49,49,10,67
96,33,33,33
10,53,53,53
95,73,73,73
33,33,96,96
15,98,98,35
85,85,89,89
89,89,81,13
79,79,26,26
26,1,1,1
18,27,27,77
97,66,66,66
14,14,62,53
15,19,19,19
16,16,81,13
75,75,66,66
6,6,4,4
92,70,70,70
88,88,84,84
64,64,42,65
54,70,70,70
71,71,23,23
6,6,79,79
96,96,33,1
8,48,48,48
67,67,73,73
0,0,10,10
78,44,44,44
92,99,99,28
57,57,0,0
66,66,75,75
48,48,78,8
67,45,45,33
60,60,33,33
89,89,88,88
16,16,10,10
42,42,88,88
58,85,85,85
61,22,22,22
22,22,35,35
75,75,51,51
37,37,90,90
3,57,57,57
60,68,68,68
9,22,22,40
27,55,55,55
83,83,45,53
89,12,12,4
42,42,29,29
88,88,42,43
44,59,59,59
2,2,45,11
62,62,70,92
94,94,89,16
32,32,63,63
95,95,72,69
66,74,74,74
8,45,45,45
40,87,87,51
44,44,78,78
45,45,99,99
26,26,45,42
48,48,45,45
87,57,57,57
59,59,96,52
35,35,33,51
61,61,10,22
64,64,45,97
43,42,42,4
25,25,47,5
48,48,41,89
45,45,78,83
36,36,63,63
29,29,44,24
51,51,63,18
76,76,72,49
74,74,78,80
61,61,22,22
56,56,59,59
55,95,95,95
44,44,61,7
50,50,45,64
8,8,63,63
27,48,48,44
22,22,77,77
61,61,10,99
77,77,63,63
85,85,27,45
95,95,54,74
78,99,99,99
0,0,10,0
80,80,65,65
26,45,45,45
33,33,47,74
49,49,42,74
51,51,91,37
36,36,44,50
98,98,77,46
39,39,91,91
76,76,10,12
95,95,72,72
31,55,55,55
45,45,6,62
27,27,59,4
60,60,23,23
3,3,7,75
51,51,62,62
94,94,33,19
67,67,78,78
6,6,79,79
62,62,70,70
98,11,11,11
28,10,10,10
26,26,45,45
61,61,10,10
29,29,55,55
64,64,77,55
95,95,72,55
4,4,93,66
42,42,96,63
17,17,62,37
99,78,78,78
30,73,73,67
86,86,88,16
83,83,7,53
78,78,27,27
25,28,28,95
50,50,78,63
97,97,15,15
67,99,99,99
52,52,47,47
28,28,25,10
44,45,45,78
28,28,93,40
22,22,26,32
5,5,7,24
35,11,11,11
37,37,23,23
66,46,46,46
88,88,84,42
95,95,93,30
1,1,36,14
57,22,22,78
12,12,23,69
44,14,14,78
97,97,27,50
78,78,45,45
7,7,62,83
94,94,40,28
85,85,81,58
48,48,8,8
16,16,88,88
85,12,12,12
63,50,50,93
59,59,96,52
70,70,77,51
62,62,47,45
58,58,27,41
54,92,92,92
60,60,18,68
9,9,40,40
44,44,51,51
23,49,49,49
71,71,73,73
10,18,18,18
89,89,26,90
31,28,28,28
67,95,95,95
56,56,79,79
42,42,38,38
70,70,62,62
73,69,69,69
43,43,33,3
43,43,44,80
86,86,16,40
15,15,19,38
24,24,6,7
84,84,25,20
42,42,63,43
60,60,33,33
48,48,89,8
19,19,15,15
93,30,30,95
16,16,39,86
30,72,72,72
13,68,68,17
21,21,3,3
78,78,93,44
68,68,73,95
48,89,89,89
56,47,47,47
74,74,80,50
42,42,63,51
20,20,78,5
14,78,78,78
78,51,51,51
62,62,35,35
76,76,51,3
42,38,38,38
28,28,95,95
74,74,63,63
78,44,44,50
28,28,78,10
27,27,44,44
51,51,99,84
83,70,70,70
48,48,75,75
79,79,7,7
67,67,23,76
43,65,65,65
90,90,13,13
18,1,1,1
40,40,27,90
88,88,16,42
15,15,19,19
89,89,41,41
0,0,10,10
80,50,50,50
95,38,38,38
59,59,96,63
67,67,72,73
57,57,77,0
64,72,72,72
55,40,40,3
72,72,77,55
39,39,66,54
1,1,33,18
14,14,18,90
10,10,77,77
40,40,23,76
66,66,37,42
32,32,39,46
11,46,46,46
4,4,50,50
54,54,62,14
14,14,6,64
15,15,19,44
84,84,44,24
7,7,24,24
15,15,19,19
70,70,92,92
45,11,11,11
28,28,39,10
27,27,67,67
36,36,27,51
31,31,19,3
80,80,11,65
16,16,40,22
59,82,82,82
6,6,82,82
19,19,29,34
87,87,33,12
15,15,93,29
81,81,26,90
25,25,18,77
98,35,35,35
2,2,79,11
68,68,59,59
47,47,33,52
18,18,78,7
66,50,50,50
66,4,4,4
17,49,49,49
65,65,34,64
90,90,81,81
98,35,35,35
45,45,67,93
76,76,72,72
95,95,3,74
5,5,67,67
89,89,13,13
69,69,67,67
57,11,11,11
60,71,71,23
95,95,93,30
16,16,93,46
7,7,44,44
52,52,47,47
6,6,7,24
7,7,24,24
67,67,93,93
60,60,39,69
67,32,32,32
52,59,59,59
2,35,35,35
94,94,42,84
25,25,78,78
23,23,67,71
58,58,89,89
65,17,17,17
38,97,97,97
85,85,81,25
48,48,89,89
82,92,92,92
21,21,19,19
55,72,72,72
69,69,96,67
39,39,33,44
12,12,59,56
29,29,33,65
5,25,25,25
17,17,73,76
87,87,12,86
78,78,77,77
70,70,62,62
30,67,67,67
87,87,42,30
94,37,37,90
75,75,86,85
44,18,18,93
73,73,51,91
67,74,74,74
62,62,70,70
41,41,24,24
1,1,62,62
16,78,78,78
85,90,90,67
80,80,54,79
29,14,14,66
44,61,61,78
69,93,93,93
26,26,27,27
46,46,45,45
20,20,29,29
7,7,18,18
93,93,4,74
63,63,93,41
53,53,51,51
40,40,11,24
37,37,33,17
33,33,96,94
76,76,39,39
48,48,16,16
63,63,93,93
84,84,46,46
31,31,47,3
54,54,92,92
28,28,42,40
72,72,93,67
34,3,3,3
47,96,96,96
63,3,3,3
54,54,70,70
35,35,77,2
93,93,67,67
61,10,10,10
2,46,46,46
51,51,34,34
7,7,74,51
59,59,96,47
68,68,96,12
81,13,13,58
81,81,13,13
39,39,96,96
13,13,90,90
37,37,33,81
35,35,11,11
81,81,90,90
51,96,96,96
18,18,34,34
4,55,55,55
23,23,40,49
93,29,29,3
94,94,33,84
77,77,93,22
47,47,26,26
51,93,93,93
5,5,18,20
90,81,81,81
86,86,40,40
48,48,8,89
96,96,33,47
23,23,73,67
79,6,6,45
13,13,29,58
98,98,35,35
71,71,33,67
60,60,63,39
62,62,1,92
39,39,33,33
68,68,33,90
52,52,33,96
14,14,82,1
21,29,29,31
15,15,10,35
77,77,65,55
94,94,33,5
73,73,33,91
70,70,92,92
59,59,33,52
55,55,45,27
76,76,42,42
72,72,33,30
3,95,95,80
18,20,20,20
0,0,70,53
99,99,10,61
24,24,77,7
56,56,77,59
0,0,39,67
82,83,83,83
72,3,3,3
37,37,12,12
20,20,84,20
54,54,62,1
11,11,35,58
9,9,22,22
86,40,40,41
65,65,64,97
78,78,77,77
22,22,44,84
48,48,8,8
1,1,33,18
33,59,59,59
77,77,10,53
49,49,33,33
89,89,84,84
36,36,77,77
42,42,96,63
20,20,39,5
2,98,98,80
32,32,93,93
87,87,33,22
71,71,23,23
36,36,27,73
95,30,30,30
27,27,45,4
36,36,24,50
54,54,44,44
92,7,7,7
88,34,34,34
6,6,45,79
31,38,38,38
54,54,56,1
32,32,93,27
58,58,13,13
10,28,28,67
64,64,72,72
93,72,72,72
3,3,4,4
55,91,91,91
49,49,73,95
56,56,59,59
33,96,96,96
99,99,44,78
62,62,70,70
34,34,27,74
53,53,10,10
17,17,37,37
93,93,39,95
66,66,75,75
0,0,47,53
58,58,33,13
4,4,12,63
37,37,72,72
1,1,93,67
58,58,90,81
66,66,42,97
58,13,13,91
88,23,23,23
39,39,25,20
40,40,77,10
82,82,62,62
68,68,90,90
4,4,63,63
55,51,51,51
65,65,50,50
72,15,15,15
13,37,37,37
17,17,37,37
30,30,73,73
67,72,72,72
50,50,93,74
1,1,26,26
59,59,39,79
73,72,72,72
58,58,89,89
90,90,13,13
56,56,96,96
44,18,18,18
16,16,10,10
32,32,46,46
15,15,33,34
90,90,81,81
99,78,78,78
56,56,79,79
40,40,51,51
63,63,59,4
22,22,10,16
2,2,54,50
14,14,70,92
72,72,23,36
76,76,88,3
73,73,95,95
2,2,35,35
79,79,45,45
5,25,25,25
39,39,73,73
12,12,30,95
43,43,63,3
91,91,78,78
97,97,42,42
80,50,50,84
65,74,74,74
62,62,14,92
33,33,65,59
86,22,22,22
66,66,93,55
24,24,45,88
62,62,70,70
49,49,18,37
30,30,73,71
24,24,7,7
73,91,91,71
31,31,63,52
55,55,74,72
59,59,7,47
46,46,42,42
11,46,46,46
20,20,62,11
83,83,57,57
80,80,55,4
38,38,33,34
30,30,23,71
93,93,67,72
65,50,50,50
41,41,90,41
0,0,10,10
35,97,97,97
54,54,1,1
9,9,36,36
16,16,10,5
87,87,14,14
81,81,90,13
12,12,33,71
49,49,32,72
60,60,23,71
81,81,37,37
89,89,38,29
42,42,45,87
51,51,96,84
36,36,35,50
59,59,96,96
92,62,62,62
7,7,62,41
94,94,16,5
80,80,77,50
56,56,73,59
37,37,12,12
63,65,65,65
74,74,45,75
46,46,89,31
34,34,63,38
88,88,42,42
85,85,90,90
24,18,18,18
28,28,16,16
56,56,73,74
51,78,78,78
41,41,24,41
62,62,70,70
7,7,24,26
6,6,97,79
38,65,65,25
26,48,48,48
22,22,16,16
52,52,33,59
32,1,1,1
70,62,62,62
28,28,18,10
96,96,33,32
44,93,93,93
57,15,15,15
13,13,81,81
47,47,96,96
8,8,48,48
73,30,30,30
17,17,49,37
14,1,1,1
18,18,82,50
91,91,2,73
82,82,26,26
19,19,26,98
57,57,70,9
71,71,60,60
16,16,74,86
54,54,32,49
7,7,45,89
52,52,33,8
26,26,88,88
50,50,44,74
81,39,39,25
74,51,51,51
50,74,74,74
74,74,78,63
71,71,23,60
85,85,81,12
8,8,48,48
31,31,63,38
28,28,40,40
17,17,39,76
26,26,45,45
10,40,40,75
93,93,78,78
16,16,42,73
0,0,10,10
37,17,17,17
26,26,45,45
71,71,23,23
34,34,42,38
50,50,45,64
99,99,63,10
44,27,27,27
58,58,90,90
16,28,28,28
8,8,93,48
34,34,82,82
35,35,42,97
86,94,94,76
41,41,7,7
0,0,10,10
19,19,2,93
44,44,27,27
46,32,32,32
6,6,57,48
42,42,78,63
62,92,92,70
73,73,10,75
31,32,32,32
73,73,33,72
62,62,33,56
97,97,64,64
97,97,45,4
0,0,18,0
57,57,32,67
19,38,38,3
46,46,93,2
53,53,45,83
69,69,12,40
47,52,52,52
13,13,81,81
84,84,44,5
67,67,93,95
43,43,63,98
80,80,65,65
59,59,3,90
20,20,39,25
76,71,71,23
65,65,80,63
79,79,18,8
99,99,61,61
62,62,82,92
58,58,13,5
55,21,21,31
26,26,11,11
1,1,63,67
46,98,98,51
90,90,16,81
66,66,42,64
69,69,23,23
39,39,12,12
71,60,60,60
88,88,67,65
6,6,45,92
51,51,78,63
34,34,15,15
31,19,19,19
80,44,44,44
67,67,93,93
78,78,93,93
84,58,58,2
23,23,96,71
23,23,33,71
68,68,73,73
74,55,55,55
78,78,93,66
78,57,57,57
86,86,89,84
1,34,34,34
61,61,22,22
2,11,11,4
72,72,93,67
32,74,74,26
64,64,78,36
43,43,78,50
60,60,23,71
27,44,44,44
62,54,54,54
91,91,32,32
81,81,90,90
64,10,10,80
35,35,11,11
32,2,2,2
91,91,27,74
85,85,33,69
70,70,62,62
28,86,86,86
59,90,90,90
22,22,61,61
43,43,78,78
35,98,98,98
9,9,3,34
74,55,55,32
84,84,25,20
72,72,3,57
81,81,90,90
95,95,55,72
16,57,57,57
25,9,9,9
12,12,72,40
24,24,6,69
61,61,10,10
50,50,77,77
9,9,40,69
8,8,45,16
20,20,7,26
11,2,2,2
49,49,33,60
0,0,54,92
55,3,3,74
31,31,93,3
18,18,99,69
35,11,11,11
23,23,39,39
47,47,96,47
47,59,59,37
30,30,93,95
88,88,42,42
32,46,46,46
40,40,36,2
97,38,38,38
17,17,96,76
81,81,90,90
76,76,73,93
62,62,92,92
39,39,78,78
72,93,93,93
95,30,30,85
9,9,74,69
30,55,55,65
86,5,5,5
98,46,46,46
48,48,10,79
11,2,2,35
88,38,38,34
9,9,51,51
88,88,42,42
21,21,27,98
36,36,62,64
55,73,73,72
82,82,70,82
40,76,76,67
47,47,1,96
10,10,93,30
61,61,93,57
92,83,83,83
93,73,73,73
15,15,2,55
54,54,70,62
88,88,6,6
33,33,31,12
35,98,98,98
39,39,75,75
70,70,54,92
15,15,74,38
36,36,78,51
94,94,16,16
70,70,92,92
96,96,47,52
70,70,92,92
92,92,70,70
16,9,9,9
3,42,42,4
86,39,39,39
71,33,33,3
42,42,99,66
99,99,10,41
16,16,14,86
46,21,21,63
28,28,11,51
98,98,32,46
42,34,34,34
17,17,33,85
89,89,1,90
14,83,83,83
57,57,7,2
81,81,37,37
74,34,34,34
4,4,8,72
10,10,25,16
81,13,13,12
40,40,27,2
49,49,79,69
29,29,44,44
87,5,5,5
58,58,41,13
36,36,93,65
65,3,3,3
83,83,70,70
10,61,61,61
34,28,28,28
12,12,90,17
5,25,25,25
17,17,37,37
29,29,34,34
80,80,63,66
80,80,33,97
6,6,45,42
65,54,54,54
9,9,35,35
55,55,93,30
38,38,45,97
88,88,45,63
28,28,33,40
43,43,47,4
57,57,99,99
50,50,93,74
99,99,10,61
20,20,25,25
0,0,70,57
32,32,93,93
90,90,48,48
70,70,62,62
14,44,44,44
31,31,33,21
88,80,80,80
56,56,45,45
23,23,93,71
71,71,18,60
4,77,77,77
11,46,46,46
4,66,66,78
39,39,71,71
66,66,45,93
96,96,33,47
63,63,93,51
13,13,81,81
39,39,22,39
27,90,90,90
31,31,15,38
84,84,44,5
7,24,24,24
37,9,9,9
18,18,78,78
43,43,33,42
96,96,47,52
2,2,11,11
6,6,2,35
59,44,44,44
78,73,73,30
19,19,29,31
39,39,37,37
97,97,66,55
6,6,34,79
39,39,18,90
77,77,51,51
74,33,33,33
52,52,33,33
5,5,70,25
61,36,36,36
21,21,4,72
20,20,72,25
50,6,6,6
65,36,36,50
48,48,78,78
39,39,18,86
14,14,27,4
74,74,78,67
36,2,2,2
12,12,17,13
93,73,73,73
43,31,31,31
51,51,93,93
79,79,75,74
78,26,26,26
6,6,82,82
4,4,78,44
36,97,97,97
32,32,67,67
25,25,42,5
97,97,44,66
94,94,75,87
34,34,44,42
34,34,51,44
59,59,56,56
22,22,99,99
16,16,45,83
70,70,45,62
9,9,82,16
25,84,84,84
77,67,67,67
74,74,50,50
17,17,33,33
28,28,40,40
47,47,52,52
43,43,4,38
13,40,40,40
50,50,42,29
97,21,21,64
49,49,23,76
78,78,61,61
68,68,2,3
99,99,95,95
52,52,8,32
28,28,10,10
80,25,25,72
43,43,33,3
23,23,66,2
23,23,67,67
55,87,87,73
74,74,45,63
87,87,25,25
50,77,77,77
5,5,89,89
51,51,42,77
63,66,66,66
2,91,91,30
57,57,77,77
99,99,78,78
53,53,78,83
85,37,37,37
74,74,8,26
72,50,50,50
75,75,78,55
94,16,16,16
95,95,93,30
40,40,45,45
33,65,65,65
49,49,67,67
64,64,3,3
8,42,42,42
37,87,87,90
0,0,50,2
86,25,25,25
9,69,69,69
51,42,42,42
40,40,77,77
9,9,40,40
39,39,59,54
70,1,1,1
96,96,33,56
44,44,14,43
62,62,70,70
32,67,67,67
61,22,22,22
35,98,98,98
8,8,78,16
2,2,78,70
66,66,81,81
66,66,64,64
46,46,35,11
73,73,45,99
56,56,33,59
20,20,84,84
95,95,73,73
68,68,33,12
52,59,59,59
94,94,96,96
22,22,61,61
9,9,78,57
23,23,67,67
11,11,35,2
55,55,45,4
44,80,80,80
47,18,18,93
20,20,84,84
17,17,73,69
11,98,98,98
73,73,23,95
96,47,47,47
60,60,23,33
28,28,40,40
10,61,61,61
0,0,39,0
10,84,84,0
31,31,33,63
44,51,51,51
29,29,34,34
24,24,45,45
23,23,39,71
52,52,18,17
60,60,96,96
81,81,72,90
57,57,32,32
52,52,47,47
87,87,89,90
27,85,85,37
22,22,99,99
83,83,11,99
22,22,91,32
40,40,51,54
56,56,63,52
1,1,44,44
45,2,2,2
29,29,35,30
60,71,71,23
65,65,33,63
7,7,75,75
88,88,42,42
48,48,41,41
8,84,84,84
29,31,31,31
18,18,26,26
71,68,68,23
80,50,50,50
55,55,27,95
80,80,96,38
73,73,93,91
27,27,96,67
5,5,25,25
69,76,76,51
46,35,35,35
64,45,45,45
42,42,88,88
90,90,89,41
52,52,47,47
1,1,93,93
39,39,57,39
39,57,57,77
86,86,17,9
75,74,74,27
2,2,32,32
36,36,77,80
13,97,97,97
57,87,87,74
30,30,66,66
74,74,63,50
85,85,45,45
33,33,59,27
6,6,45,45
3,97,97,97
72,72,64,64
54,54,27,51
47,82,82,7
91,91,30,12
71,71,96,23
7,26,26,45
98,98,51,78
69,12,12,73
56,56,33,33
14,14,51,51
50,36,36,36
37,37,81,81
40,40,25,86
97,97,27,27
72,44,44,44
88,4,4,4
10,10,1,1
75,75,63,66
83,83,18,16
74,74,78,51
66,66,42,97
52,47,47,96
52,52,59,59
86,86,33,17
66,66,78,64
24,24,7,7
69,69,79,79
41,41,72,41
13,13,81,81
39,39,4,30
5,5,60,60
61,61,99,99
48,48,14,14
44,44,78,78
23,60,60,60
38,38,42,66
44,46,46,46
64,84,84,84
30,95,95,95
2,2,10,11
54,54,70,70
12,12,39,17
21,21,27,27
56,56,11,63
72,72,36,63
93,93,91,97
46,98,98,98
73,73,23,30
47,47,78,66
89,89,41,41
24,24,45,45
52,59,59,59
75,75,33,3
20,20,42,25
67,18,18,18
92,92,70,70
96,96,47,47
5,5,13,13
63,63,78,14
39,39,44,86
67,67,32,50
45,89,89,56
67,67,93,93
2,2,45,11
79,79,78,18
76,76,17,69
27,27,91,78
81,81,79,90
89,89,90,90
83,83,45,45
60,60,1,1
48,48,78,78
2,73,73,73
2,2,18,35
30,73,73,73
2,2,35,35
21,21,64,64
82,82,14,82
90,90,27,95
94,94,89,89
74,50,50,42
71,71,23,73
75,75,66,66
79,79,18,18
42,42,78,78
75,75,44,95
14,14,18,62
89,89,35,58
50,36,36,36
83,18,18,18
42,45,45,45
67,67,73,73
81,81,90,90
73,67,67,67
52,52,33,96
17,17,15,37
76,76,33,49
5,5,27,84
42,88,88,88
68,68,93,82
13,13,58,58
37,37,90,90
94,94,5,5
92,62,62,62
0,0,33,51
48,48,26,26
15,15,45,72
15,15,63,38
39,39,18,22
40,40,33,45
82,90,90,60
31,31,19,19
94,94,13,13
99,78,78,78
68,68,63,63
52,52,59,59
19,38,38,38
4,4,77,2
54,6,6,6
89,89,55,55
40,40,18,13
27,27,71,67
97,97,81,66
14,79,79,79
93,95,95,95
66,66,42,97
74,75,75,75
26,45,45,45
36,64,64,64
9,9,46,16
66,66,27,4
44,44,51,51
59,59,96,33
33,33,96,96
79,79,44,99
63,74,74,74
97,97,21,21
43,43,70,70
48,48,8,8
78,78,77,99
25,25,19,5
32,32,35,62
18,18,79,79
40,40,73,76
44,78,78,78
80,80,88,34
16,16,9,86
45,45,32,32
45,45,93,93
12,12,18,55
99,99,23,67
18,18,44,44
6,6,54,54
41,41,89,89
46,11,11,91
69,69,67,67
18,18,33,59
44,44,42,74
34,34,78,97
32,32,78,67
30,30,95,95
9,69,69,69
72,72,48,90
85,85,17,17
15,15,67,38
92,62,62,62
5,5,33,37
71,71,77,51
52,52,59,59
56,59,59,59
88,88,43,43
22,22,10,16
64,98,98,32
31,31,34,34
63,55,55,55
14,77,77,77
56,56,90,69
99,99,75,73
72,72,93,93
22,22,61,61
20,20,25,25
67,99,99,99
57,57,45,32
93,30,30,30
29,29,97,93
72,3,3,3
91,91,45,32
64,64,93,80
36,36,51,43
22,22,32,10
49,49,90,30
26,26,78,78
84,84,10,10
47,59,59,59
34,45,45,45
85,85,59,59
9,9,77,16
22,22,78,64
29,29,42,42
39,60,60,60
32,32,93,3
94,94,47,33
93,79,79,63
25,25,96,74
18,32,32,32
53,53,83,53
12,12,25,81
27,1,1,1
10,77,77,77
99,78,78,78
88,88,66,66
16,86,86,39
91,49,49,33
78,78,93,10
7,24,24,74
72,55,55,44
12,12,51,68
97,97,45,66
37,37,91,90
86,84,84,84
87,87,1,1
57,57,0,0
36,50,50,74
35,35,46,46
44,44,24,18
57,57,77,53
27,27,44,91
31,31,3,52
3,51,51,51
26,26,93,93
7,7,35,6
96,96,59,93
39,39,25,37
43,34,34,63
34,34,88,88
89,69,69,95
48,48,78,78
56,56,59,52
18,18,33,16
45,45,1,1
92,92,62,62
97,74,74,74
8,8,12,12
18,33,33,33
66,66,33,55
81,81,12,5
37,68,68,68
51,51,29,93
10,10,63,28
77,77,51,51
97,43,43,43
33,33,96,96
60,60,23,23
43,43,45,46
10,64,64,74
50,74,74,74
31,31,33,19
84,87,87,25
49,49,33,33
78,99,99,99
24,24,74,77
68,68,96,5
98,55,55,72
58,58,41,41
51,51,18,37
93,65,65,65
36,36,18,50
74,65,65,65
78,78,3,78
55,64,64,17
50,50,77,65
25,25,63,84
65,90,90,90
86,86,48,48
35,35,98,98
33,49,49,49
92,70,70,70
37,96,96,96
71,71,23,95
61,61,39,39
5,5,18,20
79,79,96,96
71,71,51,51
20,20,78,99
59,59,96,45
67,67,63,63
28,28,40,40
76,76,59,76
31,31,29,29
50,2,2,2
62,62,45,45
9,9,34,24
4,4,96,55
54,54,47,79
38,38,33,27
11,46,46,46
59,52,52,52
84,84,33,5
63,63,44,7
66,36,36,32
35,35,42,2
52,52,96,47
73,73,91,67
87,87,25,16
62,62,70,70
15,15,3,3
11,11,46,35
59,59,96,79
20,20,25,25
47,52,52,52
96,60,60,60
26,66,66,66
36,65,65,65
35,98,98,98
77,77,26,26
38,38,27,27
24,24,7,7
2,2,32,0
17,17,37,37
36,36,32,64
80,80,77,50
74,74,18,95
41,41,86,41
32,32,62,82
23,71,71,33
76,76,72,17
44,80,80,80
91,91,30,30
21,21,27,55
81,81,78,37
53,62,62,62
55,55,93,93
47,96,96,96
79,79,93,35
19,4,4,4
31,29,29,29
82,82,62,62
64,64,45,55
3,74,74,74
49,49,10,71
35,35,33,77
97,97,64,50
58,58,84,89
43,43,42,19
20,20,25,25
86,86,40,9
22,22,61,61
32,32,42,63
18,18,78,78
53,53,51,51
60,60,44,44
36,36,6,50
83,83,45,45
18,18,59,59
32,32,67,67
66,66,78,63
99,78,78,78
51,51,11,83
35,98,98,98
69,69,40,40
28,28,33,63
11,46,46,46
22,22,78,10
49,49,1,76
21,21,93,3
93,62,62,62
1,1,65,45
55,65,65,80
51,51,88,43
55,27,27,67
51,51,37,37
67,50,50,99
92,92,0,0
76,76,40,40
52,47,47,47
31,31,42,15
82,82,33,57
75,75,3,31
61,61,10,99
55,55,80,80
90,90,74,74
78,78,75,66
34,34,36,88
87,87,93,76
39,99,99,99
85,85,81,81
70,70,45,92
2,2,35,35
14,14,67,67
45,45,78,78
1,1,82,19
95,95,39,93
90,90,78,81
64,64,42,66
55,55,26,3
12,12,25,25
91,73,73,73
47,47,26,52
2,35,35,11
99,99,78,78
79,26,26,26
13,16,16,16
8,8,16,16
84,25,25,25
27,27,55,55
11,2,2,2
71,60,60,60
21,21,93,64
28,28,40,40
8,90,90,90
55,97,97,97
67,32,32,55
75,75,66,41
40,40,51,51
17,37,37,37
4,66,66,63
95,95,30,30
63,63,93,91
51,51,40,40
48,48,95,95
65,65,64,64
6,6,42,19
39,84,84,84
39,87,87,87
42,82,82,74
49,49,65,97
14,14,78,78
83,83,0,0
23,23,33,71
78,78,99,99
47,47,29,29
81,13,13,13
41,41,89,89
76,76,93,40
99,42,42,42
97,97,78,72
24,65,65,77
24,24,34,69
76,76,23,46
57,57,10,67
80,74,74,74
16,16,59,77
44,44,42,42
54,70,70,70
92,92,70,70
30,73,73,73
4,4,45,55
2,2,45,35
1,1,95,95
39,39,23,23
98,98,18,35
90,90,27,27
74,74,26,26
81,81,90,90
74,74,50,50
64,4,4,4
42,42,96,79
59,59,33,47
69,69,67,67
67,67,63,51
66,66,59,65
10,10,0,0
52,52,59,59
22,61,61,61
11,11,33,9
69,69,93,17
39,39,25,25
15,15,72,19
77,77,45,79
36,36,42,50
23,23,71,71
41,41,14,41
94,94,42,88
45,45,40,40
17,17,37,37
14,1,1,1
62,62,70,70
9,9,16,16
4,4,45,50
37,37,5,17
13,81,81,81
77,88,88,88
69,69,65,76
72,80,80,80
22,22,61,61
75,75,3,51
45,24,24,24
3,3,39,72
8,48,48,48
24,24,45,45
28,16,16,16
4,4,64,72
57,57,77,21
10,10,78,93
2,2,45,36
0,0,39,57
89,89,63,41
7,7,24,24
94,94,47,33
68,33,33,33
66,66,42,43
17,17,44,44
5,5,88,45
90,41,41,41
77,77,56,51
34,34,33,65
77,77,78,51
26,44,44,44
35,35,63,2
52,52,59,59
70,70,62,62
29,29,3,3
94,94,18,16
37,37,93,85
83,83,18,96
40,40,11,28
0,0,10,57
92,92,26,57
96,96,47,52
4,4,33,72
78,78,61,99
80,80,89,89
6,6,54,54
85,19,19,90
59,59,47,52
96,96,33,59
8,41,41,41
70,93,93,93
62,62,51,14
25,25,47,5
22,86,86,86
1,1,33,73
82,98,98,56
93,93,45,91
82,82,47,62
96,47,47,47
70,70,54,54
8,8,48,48
19,19,15,15
67,67,73,72
4,77,77,67
86,86,12,22
19,19,56,74
17,96,96,96
32,93,93,93
38,38,40,15
57,57,0,0
84,5,5,5
10,10,45,70
40,40,78,78
12,12,33,37
33,33,90,59
94,5,5,5
68,68,39,23
8,8,78,48
89,89,31,31
69,69,73,23
95,95,21,55
43,43,35,3
60,60,96,96
11,87,87,87
0,0,70,70
12,12,81,81
90,90,85,85
2,2,35,35
54,54,62,62
45,45,9,45
65,65,27,32
50,74,74,63
3,38,38,38
68,68,90,90
17,17,2,2
35,98,98,98
81,81,90,90
32,37,37,37
9,9,11,46
99,99,45,29
77,77,18,18
84,9,9,16
22,22,61,61
30,44,44,44
23,23,93,33
36,36,10,4
73,73,62,49
80,50,50,50
92,54,54,54
92,70,70,70
31,74,74,63
9,9,11,40
86,86,11,19
91,91,73,73
26,41,41,41
85,85,5,81
30,30,59,59
12,12,81,81
54,54,91,41
39,5,5,90
76,76,67,67
45,84,84,84
67,67,96,32
51,51,40,40
57,72,72,44
19,15,15,45
48,8,8,8
81,48,48,48
55,55,11,59
38,38,44,44
27,27,45,45
54,97,97,97
81,81,30,13
84,25,25,55
0,0,10,53
64,50,50,34
42,42,4,88
77,77,63,63
52,52,59,59
92,54,54,54
82,92,92,92
12,12,26,27
89,89,37,37
53,53,82,61
21,21,59,3
18,18,99,27
92,92,62,62
36,36,67,50
44,44,45,45
35,35,93,93
31,31,29,29
62,62,92,92
41,41,63,89
65,65,64,64
28,28,11,40
20,20,12,84
92,92,70,70
33,96,96,96
21,21,59,3
86,41,41,41
72,72,66,19
18,18,78,44
56,56,79,79
88,88,42,42
76,76,73,73
71,71,67,73
48,48,89,89
12,12,33,90
45,45,14,8
60,49,49,27
99,78,78,78
84,40,40,40
24,24,6,6
37,37,12,12
86,86,16,16
76,76,23,67
84,84,81,85
51,51,19,19
60,60,33,82
97,97,50,38
29,29,93,93
65,65,38,50
88,32,32,32
7,7,8,8
83,83,33,21
59,59,96,52
96,96,33,33
53,53,82,61
32,32,67,67
79,79,24,7
87,87,84,84
33,59,59,59
46,46,35,35
